distance_cm,snr,confidence,kurtosis,skewness,rms,zero_crossing_rate,peak_to_peak,pulse_width_us,rise_time_us,fall_time_us,echo_area,crest_factor,spectral_centroid,spectral_crest,psd_energy,spectral_entropy,dominant_freq_hz,target_strength_dB,echo_noise_ratio,label,target_distance_cm
49.9,79.58,1.0,2.1607,1.7309,4680.84,0.0909,8522.07,488.84,344.41,99.99,189661.7,2.195,4902.1,13.603,687295936.0,0.7401,703.2,38.02,79.58,wood,50
49.9,80.39,1.0,2.0577,1.6786,4639.85,0.0889,8871.22,499.95,355.52,99.99,189844.9,2.225,4809.9,13.383,690864192.0,0.7364,703.2,38.1,80.39,wood,50
49.9,84.68,1.0,2.4538,1.8105,4771.74,0.0909,9185.91,488.84,344.41,99.99,191244.4,2.276,5010.0,13.03,719565760.0,0.7451,703.2,38.56,84.68,wood,50
49.9,79.84,1.0,2.1249,1.7248,4686.71,0.0909,8318.99,488.84,344.41,99.99,190571.2,2.183,4812.5,13.829,686474240.0,0.7362,703.2,38.04,79.84,wood,50
49.9,80.35,1.0,2.0137,1.6763,4636.25,0.0889,8801.85,499.95,355.52,99.99,190345.2,2.219,4689.8,13.608,687407424.0,0.731,703.2,38.1,80.35,wood,50
49.9,84.67,1.0,2.4849,1.8247,4784.08,0.0909,9051.67,488.84,344.41,99.99,192381.9,2.27,4944.4,13.184,720886016.0,0.7425,703.2,38.55,84.67,wood,50
49.9,80.06,1.0,1.9568,1.6524,4663.34,0.0889,8808.93,499.95,355.52,99.99,192155.4,2.204,4938.7,13.569,693758016.0,0.7405,703.2,38.07,80.06,wood,50
49.9,79.91,1.0,1.8009,1.6197,4652.04,0.0889,8776.22,499.95,355.52,99.99,190227.5,2.206,4837.7,13.314,694751296.0,0.7374,703.2,38.05,79.91,wood,50
49.9,83.57,1.0,2.2754,1.7686,4771.76,0.0909,9014.21,488.84,344.41,99.99,191713.7,2.252,5011.4,13.098,717539968.0,0.7448,703.2,38.44,83.57,wood,50
49.9,79.8,1.0,1.9172,1.6394,4653.96,0.0889,8775.91,499.95,355.52,99.99,191141.3,2.206,5045.1,13.341,693291392.0,0.7446,703.2,38.04,79.8,wood,50
49.9,80.78,1.0,1.9335,1.6451,4653.94,0.0889,8913.83,499.95,355.52,111.1,189880.3,2.234,4937.8,13.143,697424640.0,0.7415,703.2,38.15,80.78,wood,50
49.9,83.58,1.0,2.4404,1.8074,4751.17,0.0909,9146.85,488.84,344.41,99.99,190473.7,2.268,5101.7,12.962,712975040.0,0.7477,703.2,38.44,83.58,wood,50
49.8,81.16,1.0,2.2103,1.7111,4647.65,0.0889,8975.84,499.95,355.52,111.1,189714.7,2.253,5177.8,12.989,695184192.0,0.7502,703.2,38.19,81.16,wood,50
49.8,82.66,1.0,2.2837,1.7634,4678.47,0.0909,9163.59,488.84,355.52,99.99,186426.9,2.281,4972.1,12.888,693739968.0,0.7431,703.2,38.35,82.66,wood,50
49.8,82.24,1.0,2.627,1.8424,4678.93,0.0909,9109.89,488.84,344.41,99.99,187737.9,2.275,5092.6,13.007,691055296.0,0.747,703.2,38.3,82.24,wood,50
49.8,78.1,1.0,2.2815,1.7,4567.44,0.0889,8638.05,499.95,355.52,99.99,187981.1,2.216,5012.4,13.426,667176512.0,0.744,703.2,37.85,78.1,wood,50
49.8,79.99,1.0,2.3393,1.7596,4612.81,0.0909,8860.09,488.84,344.41,99.99,185332.6,2.248,4913.8,13.256,671067648.0,0.7409,703.2,38.06,79.99,wood,50
49.9,82.49,1.0,2.7346,1.9033,4746.56,0.093,8722.79,477.73,344.41,99.99,186766.8,2.258,5025.1,13.073,696111040.0,0.7446,703.2,38.33,82.49,wood,50
49.8,80.02,1.0,2.3848,1.7608,4652.54,0.0909,8928.81,488.84,355.52,99.99,187268.5,2.237,5024.0,13.306,682308288.0,0.7443,703.2,38.06,80.02,wood,50
49.8,81.86,1.0,2.4245,1.7828,4650.89,0.0909,9159.09,488.84,344.41,99.99,185826.4,2.289,4928.8,13.062,685631360.0,0.7415,703.2,38.26,81.86,wood,50
49.8,82.31,1.0,2.7873,1.9172,4736.22,0.093,8710.8,477.73,344.41,99.99,186340.8,2.262,5104.6,12.985,693310848.0,0.7476,703.2,38.31,82.31,wood,50
49.8,79.28,1.0,2.404,1.7662,4638.18,0.0909,8829.91,488.84,355.52,99.99,187025.7,2.225,5063.0,13.321,677127936.0,0.7458,703.2,37.98,79.28,wood,50
49.8,80.73,1.0,2.2395,1.7307,4644.08,0.1364,8929.46,488.84,344.41,99.99,186093.0,2.26,5100.9,13.022,682605568.0,0.7483,703.2,38.14,80.73,wood,50
49.8,82.7,1.0,2.6557,1.8793,4765.25,0.093,8729.17,477.73,344.41,99.99,187312.9,2.254,5216.3,12.884,702903296.0,0.7522,703.2,38.35,82.7,wood,50
49.7,79.3,1.0,2.2156,1.6873,4609.96,0.0889,8775.5,499.95,344.41,111.1,189296.6,2.231,5129.4,13.301,682123584.0,0.7485,703.2,37.99,79.3,wood,50
49.7,80.15,1.0,2.0002,1.6663,4652.48,0.1364,8790.91,488.84,344.41,99.99,186790.4,2.228,5121.6,13.106,684510720.0,0.7489,703.2,38.08,80.15,wood,50
49.8,81.61,1.0,2.4455,1.7816,4708.04,0.0909,9004.76,488.84,344.41,99.99,189209.7,2.236,5273.9,12.975,700695616.0,0.7545,703.2,38.23,81.61,wood,50
49.8,80.75,1.0,2.1275,1.7052,4664.31,0.1364,8778.06,488.84,344.41,99.99,187422.0,2.226,5287.7,13.018,686817792.0,0.7541,703.2,38.14,80.75,wood,50
49.8,83.15,1.0,2.2146,1.7405,4674.0,0.0909,9058.34,488.84,344.41,99.99,186411.2,2.278,5120.6,12.824,693567168.0,0.7491,703.2,38.4,83.15,wood,50
49.8,84.78,1.0,2.5857,1.8682,4788.59,0.093,8764.0,477.73,344.41,99.99,187669.4,2.26,5301.2,12.694,711114176.0,0.7553,703.2,38.57,84.78,wood,50
49.8,83.08,1.0,2.2597,1.7476,4689.66,0.0909,8991.92,488.84,355.52,99.99,187774.4,2.254,5288.9,12.873,696204352.0,0.7541,703.2,38.39,83.08,wood,50
49.8,84.88,1.0,2.161,1.7253,4701.45,0.1364,9152.61,488.84,344.41,99.99,187105.4,2.287,5239.5,12.652,703152704.0,0.7537,703.2,38.58,84.88,wood,50
49.8,85.25,1.0,2.5171,1.8532,4792.94,0.093,8683.5,477.73,344.41,88.88,188221.8,2.247,5343.0,12.712,711071552.0,0.7568,703.2,38.61,85.25,wood,50
49.8,82.96,1.0,2.1898,1.733,4692.97,0.0909,8845.03,488.84,355.52,99.99,188425.3,2.228,5314.0,12.923,695419968.0,0.7551,703.2,38.38,82.96,wood,50
49.8,85.27,1.0,2.3177,1.7805,4706.35,0.0909,9148.67,488.84,355.52,99.99,187452.3,2.28,5053.7,12.781,702963776.0,0.7465,703.2,38.62,85.27,wood,50
49.8,87.67,1.0,2.6257,1.8884,4824.8,0.093,8967.79,477.73,344.41,88.88,188635.9,2.289,5257.6,12.61,722221888.0,0.7537,703.2,38.86,87.67,wood,50
49.8,82.98,1.0,2.2825,1.7309,4663.87,0.0889,8947.68,499.95,355.52,99.99,190908.9,2.245,5176.1,13.092,698477760.0,0.7502,703.2,38.38,82.98,wood,50
49.8,82.5,1.0,1.9942,1.6893,4695.31,0.0909,8809.79,488.84,344.41,99.99,188137.4,2.224,5132.8,12.964,696878592.0,0.7492,703.2,38.33,82.5,wood,50
49.9,85.34,1.0,2.4304,1.7948,4794.17,0.0909,9340.75,488.84,344.41,99.99,191799.0,2.268,5264.6,12.779,728324288.0,0.7542,703.2,38.62,85.34,wood,50
49.9,80.42,1.0,2.0199,1.6514,4678.91,0.0889,8755.23,499.95,355.52,99.99,192262.5,2.204,5160.1,13.268,701168960.0,0.7495,703.2,38.11,80.42,wood,50
49.8,81.57,1.0,1.9355,1.6711,4732.23,0.0909,8917.08,488.84,344.41,99.99,189572.0,2.222,5070.1,13.024,707660864.0,0.747,703.2,38.23,81.57,wood,50
49.9,83.58,1.0,2.3962,1.7857,4796.37,0.0909,9257.31,488.84,344.41,99.99,192156.0,2.261,5258.1,12.831,727500864.0,0.7541,703.2,38.44,83.58,wood,50
49.9,78.91,1.0,1.9815,1.6364,4679.55,0.0889,8745.7,499.95,355.52,99.99,192865.0,2.194,5121.8,13.439,698953792.0,0.7479,703.2,37.94,78.91,wood,50
49.8,78.75,1.0,1.7755,1.5865,4668.97,0.1333,8690.51,499.95,344.41,111.1,191382.0,2.196,5054.6,13.265,699854848.0,0.7459,703.2,37.93,78.75,wood,50
49.9,82.51,1.0,2.2832,1.7496,4794.84,0.0909,9101.38,488.84,344.41,99.99,192527.9,2.241,5182.8,13.014,726254272.0,0.7514,703.2,38.33,82.51,wood,50
49.9,78.5,1.0,1.8435,1.6196,4731.38,0.0909,8502.25,488.84,344.41,99.99,191567.7,2.157,5106.3,13.473,703765504.0,0.7473,703.2,37.9,78.5,wood,50
49.8,79.74,1.0,1.7712,1.6038,4737.67,0.0909,8776.97,488.84,333.3,111.1,190575.5,2.182,4983.6,13.297,710108096.0,0.7435,703.2,38.03,79.74,wood,50
49.9,82.14,1.0,2.3445,1.7547,4782.08,0.0909,8957.02,488.84,344.41,99.99,193010.0,2.224,5127.8,13.217,719418944.0,0.7494,703.2,38.29,82.14,wood,50
49.9,77.59,1.0,1.8261,1.5848,4666.46,0.0889,8485.72,499.95,355.52,99.99,193848.1,2.148,4907.0,13.949,689871552.0,0.7392,703.2,37.8,77.59,wood,50
49.9,76.43,1.0,1.5146,1.535,4645.72,0.0889,8191.91,499.95,344.41,99.99,192102.2,2.121,4857.4,13.732,687059904.0,0.738,703.2,37.67,76.43,wood,50
49.9,81.2,1.0,2.0379,1.698,4788.94,0.0909,8647.09,488.84,344.41,99.99,193969.3,2.185,5035.9,13.4,718716736.0,0.7459,703.2,38.19,81.2,wood,50
49.9,77.72,1.0,1.4844,1.531,4681.96,0.0889,8361.13,499.95,355.52,99.99,193470.1,2.136,5043.4,13.582,697585152.0,0.7435,703.2,37.81,77.72,wood,50
49.9,79.59,1.0,1.5775,1.5728,4692.8,0.0889,8612.24,499.95,355.52,99.99,192204.9,2.18,4794.2,13.336,705579648.0,0.736,703.2,38.02,79.59,wood,50
49.9,84.15,1.0,2.0586,1.6878,4790.64,0.0889,9325.75,499.95,355.52,99.99,195639.5,2.259,5025.6,13.029,735832256.0,0.745,703.2,38.5,84.15,wood,50
49.9,79.34,1.0,1.5378,1.5491,4716.2,0.0889,8622.38,499.95,355.52,99.99,194289.8,2.164,4993.0,13.47,709517184.0,0.742,703.2,37.99,79.34,wood,50
49.9,78.81,1.0,1.3442,1.5036,4702.88,0.0889,8506.68,499.95,355.52,99.99,192458.7,2.156,4879.8,13.257,709814528.0,0.739,703.2,37.93,78.81,wood,50
49.9,83.15,1.0,1.8521,1.6309,4786.59,0.0889,9209.39,499.95,355.52,99.99,195388.3,2.24,5080.9,12.993,735092160.0,0.7468,703.2,38.4,83.15,wood,50
49.9,78.19,1.0,1.3527,1.4933,4720.42,0.0889,8540.16,499.95,355.52,99.99,194667.8,2.14,5039.8,13.517,710395584.0,0.7427,703.2,37.86,78.19,wood,50
49.9,77.38,1.0,1.15,1.4449,4707.94,0.0889,8376.93,499.95,344.41,99.99,192866.6,2.128,4955.0,13.272,711161600.0,0.7415,703.2,37.77,77.38,wood,50
49.9,81.96,1.0,1.7426,1.5978,4799.63,0.0889,9131.29,499.95,355.52,99.99,196284.0,2.22,5128.9,13.049,738400064.0,0.7482,703.2,38.27,81.96,wood,50
49.9,77.34,1.0,1.5323,1.5089,4686.47,0.087,8543.13,511.06,355.52,111.1,198012.7,2.154,4871.6,13.871,710998336.0,0.7374,703.2,37.77,77.34,wood,50
49.9,76.65,1.0,1.2857,1.4815,4717.9,0.0889,8400.33,499.95,355.52,99.99,194559.6,2.13,4761.3,13.696,709167680.0,0.7334,703.2,37.69,76.65,wood,50
49.9,80.17,1.0,2.0051,1.6948,4831.74,0.0909,8626.76,488.84,344.41,99.99,195667.7,2.186,4966.5,13.41,730384512.0,0.7434,703.2,38.08,80.17,wood,50
49.9,75.68,1.0,1.4548,1.5098,4718.04,0.0889,8398.56,499.95,355.52,99.99,195852.3,2.122,4962.0,13.799,704837568.0,0.741,703.2,37.58,75.68,wood,50
49.9,75.97,1.0,1.3689,1.5054,4709.33,0.0889,8448.5,499.95,355.52,99.99,193915.1,2.142,4810.9,13.561,707563008.0,0.7359,703.2,37.61,75.97,wood,50
49.9,78.57,1.0,2.0685,1.6738,4769.11,0.0889,8888.31,499.95,355.52,99.99,197115.1,2.197,4964.0,13.49,721313792.0,0.7432,703.2,37.91,78.57,wood,50
49.9,75.26,1.0,1.5791,1.5592,4701.96,0.0889,8388.8,499.95,355.52,99.99,194786.7,2.138,4963.5,13.649,701512320.0,0.7416,703.2,37.53,75.26,wood,50
49.9,77.13,1.0,1.6519,1.594,4711.04,0.0889,8664.35,499.95,355.52,99.99,193300.7,2.188,4766.3,13.382,709463936.0,0.7347,703.2,37.74,77.13,wood,50
49.9,80.44,1.0,2.231,1.7309,4781.13,0.0889,9168.44,499.95,355.52,99.99,196228.6,2.248,5012.9,13.14,728741312.0,0.7449,703.2,38.11,80.44,wood,50
49.9,76.42,1.0,1.9405,1.6177,4670.78,0.087,8571.22,511.06,355.52,111.1,197616.4,2.177,4722.2,13.916,704267584.0,0.7332,703.2,37.66,76.42,wood,50
49.9,75.87,1.0,1.5266,1.5545,4690.45,0.0889,8365.9,499.95,355.52,99.99,194083.3,2.139,4709.0,13.769,697835776.0,0.7326,703.2,37.6,75.87,wood,50
49.9,80.72,1.0,2.0586,1.7174,4816.89,0.0909,8663.36,488.84,344.41,99.99,194647.4,2.201,4870.2,13.365,726505600.0,0.7397,703.2,38.14,80.72,wood,50
49.9,77.1,1.0,1.5774,1.5469,4699.86,0.0889,8490.79,499.95,355.52,99.99,194959.6,2.136,4860.2,13.815,699416576.0,0.7377,703.2,37.74,77.1,wood,50
49.9,76.13,1.0,1.2513,1.4646,4657.61,0.0889,8201.04,499.95,355.52,99.99,192440.8,2.108,4819.7,13.698,690513344.0,0.7359,703.2,37.63,76.13,wood,50
49.9,81.36,1.0,1.8995,1.6628,4768.91,0.0909,8561.68,488.84,344.41,99.99,192867.1,2.182,4965.2,13.434,713112000.0,0.7425,703.2,38.21,81.36,wood,50
49.9,79.35,1.0,1.6331,1.5558,4659.69,0.0889,8506.79,499.95,355.52,99.99,191755.6,2.16,5021.2,13.463,694360320.0,0.7434,703.2,37.99,79.35,wood,50
49.9,81.79,1.0,1.6138,1.556,4659.59,0.1333,8752.45,499.95,344.41,111.1,190352.9,2.209,4979.1,13.195,699073472.0,0.7431,703.2,38.25,81.79,wood,50
49.9,84.08,1.0,2.1717,1.7303,4743.04,0.0909,8882.64,488.84,344.41,99.99,190786.5,2.22,5139.2,13.097,709780032.0,0.7493,703.2,38.49,84.08,wood,50
49.8,83.3,1.0,1.9567,1.6527,4644.91,0.0889,8881.31,499.95,355.52,111.1,189435.4,2.238,5222.7,12.951,695147328.0,0.7512,703.2,38.41,83.3,wood,50
49.8,85.39,1.0,1.9699,1.6898,4692.62,0.0909,9086.34,488.84,344.41,99.99,186538.0,2.267,5085.8,12.726,699858560.0,0.7476,703.2,38.63,85.39,wood,50
49.8,87.79,1.0,2.3473,1.8149,4828.28,0.093,8873.7,477.73,344.41,88.88,188438.0,2.268,5214.9,12.617,724389056.0,0.7521,703.2,38.87,87.79,wood,50
49.8,84.81,1.0,2.0179,1.7,4709.39,0.0909,9069.74,488.84,355.52,99.99,187670.1,2.251,5217.2,12.757,703439680.0,0.7513,703.2,38.57,84.81,wood,50
49.8,86.52,1.0,2.0614,1.7204,4719.53,0.0909,9322.72,488.84,355.52,99.99,186582.6,2.296,5034.2,12.544,710071104.0,0.7458,703.2,38.74,86.52,wood,50
49.8,88.08,1.0,2.4464,1.8467,4832.51,0.093,8975.05,477.73,344.41,88.88,188295.3,2.292,5219.6,12.49,725531136.0,0.7525,703.2,38.9,88.08,wood,50
49.8,82.78,1.0,2.0628,1.691,4656.2,0.0889,8917.89,499.95,355.52,99.99,189968.8,2.242,5123.0,12.979,696708352.0,0.748,703.2,38.36,82.78,wood,50
49.8,83.83,1.0,1.9232,1.6834,4707.58,0.0909,9038.01,488.84,355.52,99.99,187321.0,2.251,5059.3,12.737,702645312.0,0.7465,703.2,38.47,83.83,wood,50
49.9,86.48,1.0,2.3437,1.8178,4841.1,0.093,8819.05,477.73,344.41,88.88,189226.3,2.266,5194.7,12.632,726797376.0,0.7513,703.2,38.74,86.48,wood,50
49.8,82.16,1.0,2.0436,1.6733,4675.09,0.0889,8941.42,499.95,355.52,111.1,190927.0,2.234,5192.5,12.961,703012096.0,0.7505,703.2,38.29,82.16,wood,50
49.8,83.88,1.0,2.0481,1.7042,4725.87,0.0909,9174.54,488.84,355.52,99.99,188400.3,2.261,5079.5,12.787,708110912.0,0.7474,703.2,38.47,83.88,wood,50
49.8,86.21,1.0,2.457,1.8413,4852.46,0.093,8922.36,477.73,344.41,99.99,189626.2,2.268,5179.3,12.668,730680384.0,0.7506,703.2,38.71,86.21,wood,50
49.8,84.16,1.0,2.227,1.745,4746.88,0.0909,9247.77,488.84,355.52,99.99,189570.8,2.267,5209.5,12.819,713714304.0,0.7516,703.2,38.5,84.16,wood,50
49.8,85.76,1.0,2.2826,1.7627,4743.0,0.0909,9464.87,488.84,344.41,99.99,188081.2,2.315,5020.7,12.685,716368576.0,0.7451,703.2,38.67,85.76,wood,50
49.8,86.25,1.0,2.655,1.8936,4837.98,0.093,9045.95,477.73,344.41,99.99,188755.6,2.288,5173.7,12.619,727304576.0,0.7504,703.2,38.71,86.25,wood,50
49.8,83.4,1.0,2.3421,1.7722,4729.92,0.0909,9223.33,488.84,355.52,99.99,189169.5,2.266,5157.9,12.923,707713856.0,0.7496,703.2,38.42,83.4,wood,50
49.8,84.5,1.0,2.1536,1.7216,4738.21,0.0909,9313.27,488.84,344.41,99.99,188417.8,2.291,5155.7,12.703,713922240.0,0.7506,703.2,38.54,84.5,wood,50
49.8,86.51,1.0,2.5128,1.8466,4867.88,0.093,9148.85,477.73,344.41,99.99,190036.0,2.285,5256.0,12.611,736849408.0,0.7537,703.2,38.74,86.51,wood,50
49.7,81.83,1.0,2.1332,1.7048,4734.08,0.0909,9042.3,488.84,344.41,99.99,190248.5,2.221,5086.4,13.213,706476416.0,0.747,703.2,38.26,81.83,wood,50
49.7,83.15,1.0,1.9811,1.6727,4732.82,0.0909,9121.75,488.84,344.41,99.99,189030.7,2.253,5062.7,12.971,710425920.0,0.7469,703.2,38.4,83.15,wood,50
49.7,84.64,1.0,2.4317,1.8225,4843.79,0.093,8834.29,477.73,344.41,99.99,190256.5,2.24,5225.0,12.859,726389248.0,0.7526,703.2,38.55,84.64,wood,50
49.8,80.24,1.0,2.0083,1.6427,4679.28,0.0889,8758.41,499.95,355.52,99.99,192547.5,2.193,5029.9,13.479,700397568.0,0.7446,703.2,38.09,80.24,wood,50
49.8,81.35,1.0,1.8155,1.6033,4671.63,0.0889,8835.21,499.95,344.41,111.1,191067.1,2.222,4992.4,13.251,702052672.0,0.7435,703.2,38.21,81.35,wood,50
49.8,82.73,1.0,2.2964,1.7497,4755.7,0.0909,8893.51,488.84,344.41,99.99,191895.8,2.218,5119.4,13.217,711064320.0,0.749,703.2,38.35,82.73,wood,50
49.9,78.68,1.0,1.84,1.5863,4643.38,0.0889,8458.94,499.95,355.52,99.99,192209.0,2.156,5011.5,13.698,685810176.0,0.7438,703.2,37.92,78.68,wood,50
49.8,80.43,1.0,1.8784,1.6139,4645.16,0.0889,8672.85,499.95,344.41,111.1,190811.2,2.199,4910.8,13.457,691187072.0,0.7406,703.2,38.11,80.43,wood,50
49.9,83.29,1.0,2.3998,1.7782,4742.77,0.0909,8898.71,488.84,344.41,99.99,191266.6,2.229,5111.3,13.216,707813824.0,0.7485,703.2,38.41,83.29,wood,50
49.8,81.25,1.0,2.0951,1.6571,4648.41,0.0889,8778.11,499.95,344.41,111.1,190940.4,2.217,5154.0,13.293,692988096.0,0.7493,703.2,38.2,81.25,wood,50
49.8,82.93,1.0,2.1186,1.6991,4683.64,0.1364,9003.45,488.84,344.41,99.99,187797.3,2.246,5052.0,13.104,693455872.0,0.7464,703.2,38.37,82.93,wood,50
49.8,84.13,1.0,2.5571,1.8515,4786.26,0.093,8723.56,477.73,344.41,99.99,188594.3,2.236,5217.6,12.972,707429568.0,0.7521,703.2,38.5,84.13,wood,50
49.7,80.83,1.0,2.185,1.7032,4673.16,0.0909,8852.18,488.84,344.41,99.99,188521.8,2.21,5200.4,13.24,687092864.0,0.751,703.2,38.15,80.83,wood,50
49.7,82.25,1.0,2.2217,1.7254,4674.97,0.1364,9089.9,488.84,344.41,99.99,187376.4,2.26,5089.1,13.046,691334464.0,0.7479,703.2,38.3,82.25,wood,50
49.7,83.54,1.0,2.658,1.8786,4790.52,0.093,8831.7,477.73,344.41,99.99,188588.5,2.258,5222.7,12.934,709212096.0,0.7524,703.2,38.44,83.54,wood,50
49.7,81.78,1.0,2.3845,1.7992,4742.93,0.093,8813.49,477.73,333.3,99.99,186730.3,2.248,5264.8,12.963,697235584.0,0.7536,703.2,38.25,81.78,wood,50
49.7,82.59,1.0,2.3249,1.7781,4744.26,0.1395,9134.46,477.73,333.3,99.99,185543.7,2.284,5204.5,12.743,701551488.0,0.7525,703.2,38.34,82.59,wood,50
49.7,82.97,1.0,2.6985,1.8832,4781.46,0.093,9095.08,477.73,344.41,99.99,187424.1,2.293,5316.7,12.725,709385472.0,0.7558,703.2,38.38,82.97,wood,50
49.7,77.19,1.0,2.2927,1.7624,4677.83,0.093,8299.28,477.73,333.3,99.99,185558.0,2.193,4990.2,13.498,673750208.0,0.7434,703.2,37.75,77.19,wood,50
49.7,78.21,1.0,2.2206,1.7424,4678.16,0.093,8593.89,477.73,333.3,99.99,184473.2,2.23,5009.5,13.236,677664128.0,0.7448,703.2,37.86,78.21,wood,50
49.7,79.83,1.0,2.6389,1.857,4742.28,0.093,8813.39,477.73,344.41,99.99,186944.6,2.254,5134.8,13.102,694652416.0,0.7491,703.2,38.04,79.83,wood,50
49.7,77.64,1.0,2.2966,1.7574,4704.12,0.093,8482.2,477.73,333.3,99.99,186147.1,2.213,5139.6,13.295,683703744.0,0.749,703.2,37.8,77.64,wood,50
49.7,79.15,1.0,2.3654,1.7827,4692.33,0.093,8826.18,477.73,333.3,99.99,184459.2,2.26,4956.5,13.155,683866368.0,0.7428,703.2,37.97,79.15,wood,50
49.7,80.66,1.0,2.7002,1.8754,4746.81,0.093,8895.77,477.73,344.41,99.99,186614.7,2.277,5098.8,13.036,697857600.0,0.7477,703.2,38.13,80.66,wood,50
49.7,79.08,1.0,2.4262,1.7858,4696.15,0.093,8855.67,477.73,333.3,99.99,184963.9,2.254,5117.6,13.135,684316864.0,0.7485,703.2,37.96,79.08,wood,50
49.7,80.46,1.0,2.472,1.7964,4689.39,0.093,9119.21,477.73,333.3,99.99,183648.8,2.292,4933.2,13.062,685318208.0,0.7419,703.2,38.11,80.46,wood,50
49.7,81.28,1.0,2.7716,1.8855,4716.78,0.093,9043.8,477.73,344.41,99.99,185175.1,2.3,5086.4,13.018,690102272.0,0.7468,703.2,38.2,81.28,wood,50
49.7,78.5,1.0,2.4205,1.7788,4653.57,0.093,8703.71,477.73,333.3,99.99,183559.6,2.245,5063.0,13.25,671141248.0,0.7461,703.2,37.9,78.5,wood,50
49.7,80.14,1.0,2.3777,1.764,4670.18,0.1395,9020.32,477.73,333.3,99.99,183042.8,2.277,5057.2,13.001,679734656.0,0.7468,703.2,38.08,80.14,wood,50
49.7,77.59,1.0,2.5187,1.7663,4643.51,0.0909,8726.72,488.84,344.41,111.1,188198.7,2.213,5029.7,13.547,677544000.0,0.7441,703.2,37.8,77.59,wood,50
49.7,75.64,1.0,2.0965,1.6266,4555.9,0.1778,8481.25,499.95,344.41,111.1,188489.2,2.194,4936.4,13.8,662639936.0,0.74,703.2,37.58,75.64,wood,50
49.7,78.46,1.0,2.3478,1.757,4644.02,0.0909,8849.25,488.84,344.41,99.99,187377.0,2.226,4766.0,13.524,677986560.0,0.7349,703.2,37.89,78.46,wood,50
49.8,81.51,1.0,2.6805,1.8505,4743.63,0.0909,9132.14,488.84,344.41,99.99,191082.4,2.261,4965.1,13.229,709037632.0,0.7425,703.2,38.22,81.51,wood,50
49.8,79.02,1.0,2.316,1.7587,4685.04,0.0909,8861.23,488.84,355.52,99.99,188935.3,2.215,4980.2,13.343,690099392.0,0.7423,703.2,37.95,79.02,wood,50
49.8,80.07,1.0,2.0897,1.7074,4679.62,0.0909,8908.38,488.84,344.41,99.99,187659.5,2.242,4990.1,13.082,691994880.0,0.744,703.2,38.07,80.07,wood,50
49.8,80.4,1.0,2.4919,1.8044,4716.25,0.0909,9010.44,488.84,344.41,99.99,190170.6,2.233,5132.9,13.124,700361728.0,0.7488,703.2,38.11,80.4,wood,50
49.8,77.52,1.0,2.1003,1.666,4616.38,0.0889,8671.42,499.95,355.52,111.1,190239.1,2.197,5105.7,13.37,681542272.0,0.7471,703.2,37.79,77.52,wood,50
49.8,79.36,1.0,2.0196,1.6923,4670.45,0.0909,8750.94,488.84,344.41,99.99,187718.7,2.221,5090.8,13.059,688375360.0,0.748,703.2,37.99,79.36,wood,50
49.8,81.66,1.0,2.3785,1.8219,4803.29,0.093,8574.73,477.73,344.41,88.88,189141.8,2.223,5169.7,12.925,713081152.0,0.7504,703.2,38.24,81.66,wood,50
49.8,78.97,1.0,1.9865,1.6456,4655.54,0.0889,8914.96,499.95,344.41,111.1,190728.3,2.221,5175.6,13.129,696999808.0,0.7499,703.2,37.95,78.97,wood,50
49.8,80.77,1.0,1.9605,1.68,4712.69,0.0909,9002.97,488.84,344.41,99.99,188314.2,2.247,5108.9,12.86,704264128.0,0.7488,703.2,38.14,80.77,wood,50
49.8,81.3,1.0,2.4111,1.792,4750.89,0.0909,9205.84,488.84,344.41,99.99,190494.3,2.249,5258.7,12.83,713990720.0,0.7536,703.2,38.2,81.3,wood,50
49.8,78.63,1.0,2.0641,1.695,4695.83,0.0909,8778.11,488.84,344.41,99.99,189145.6,2.201,5257.4,13.054,694679360.0,0.7531,703.2,37.91,78.63,wood,50
49.8,80.64,1.0,2.0535,1.6958,4698.9,0.1364,9040.97,488.84,344.41,99.99,187868.4,2.254,5170.4,12.83,699614976.0,0.7511,703.2,38.13,80.64,wood,50
49.8,82.35,1.0,2.4909,1.845,4810.14,0.093,8763.22,477.73,344.41,99.99,188869.3,2.246,5262.0,12.765,716474048.0,0.7537,703.2,38.31,82.35,wood,50
49.7,78.73,1.0,2.0579,1.6546,4641.27,0.0889,8776.31,499.95,344.41,111.1,190524.7,2.215,5099.6,13.286,690723456.0,0.7474,703.2,37.92,78.73,wood,50
49.7,81.12,1.0,1.9716,1.6774,4701.31,0.0909,8954.7,488.84,344.41,99.99,188133.6,2.239,5040.8,12.994,699388672.0,0.7464,703.2,38.18,81.12,wood,50
49.8,84.05,1.0,2.3644,1.811,4840.12,0.093,8774.87,477.73,344.41,88.88,190134.1,2.238,5194.1,12.846,724954240.0,0.7518,703.2,38.49,84.05,wood,50
49.8,80.44,1.0,1.9309,1.6321,4676.23,0.0889,8735.42,499.95,355.52,99.99,191898.5,2.198,5144.8,13.233,701422400.0,0.749,703.2,38.11,80.44,wood,50
49.8,83.23,1.0,1.9376,1.6749,4725.49,0.0909,8998.04,488.84,344.41,99.99,188942.8,2.229,4988.0,13.006,706562112.0,0.744,703.2,38.41,83.23,wood,50
