r_cm,v_cms,temp,peak,snr,width_us,area,power_percent,snr_norm_r,area_norm_r,width_rel,energy_density,stability_std,snr_variance,echo_consistency,gt_distance_cm,material
247.6,0.0,25.0,817.68,4.09,13565.31,408660.6,19.2,0.0149884304218628,1671.789228770401,56.77233530692224,29.46699550339311,0.1870828693386955,0.05330475,6242.360004885979,250,Paper
247.6,0.0,25.0,817.68,4.09,13565.31,408660.6,19.2,0.0149884304218628,1671.789228770401,56.77233530692224,29.46699550339311,0.1870828693386955,0.05330475,6242.360004885979,250,Paper
247.6,0.0,25.0,817.68,4.09,13565.31,408660.6,19.2,0.0149884304218628,1671.789228770401,56.77233530692224,29.46699550339311,0.1870828693386955,0.05330475,6242.360004885979,250,Paper
247.6,0.0,25.0,817.68,4.09,13565.31,408660.6,19.2,0.0149884304218628,1671.789228770401,56.77233530692224,29.46699550339311,0.1870828693386955,0.05330475,6242.360004885979,250,Paper
247.8,1.07,25.0,749.6,3.75,13565.31,406799.8,19.2,0.0149884304218628,1671.789228770401,56.77233530692224,29.46699550339311,0.1870828693386955,0.05330475,6242.360004885979,250,Paper
247.8,1.07,25.0,749.6,3.75,13565.31,406799.8,19.2,0.0149884304218628,1671.789228770401,56.77233530692224,29.46699550339311,0.1870828693386955,0.05330475,6242.360004885979,250,Paper
247.8,1.07,25.0,749.6,3.75,13565.31,406799.8,19.2,0.0149884304218628,1671.789228770401,56.77233530692224,29.46699550339311,0.1870828693386955,0.05330475,6242.360004885979,250,Paper
247.8,1.07,25.0,749.6,3.75,13565.31,406799.8,19.2,0.0149884304218628,1671.789228770401,56.77233530692224,29.46699550339311,0.1870828693386955,0.05330475,6242.360004885979,250,Paper
247.8,1.07,25.0,749.6,3.75,13565.31,406799.8,19.2,0.0149884304218628,1671.789228770401,56.77233530692224,29.46699550339311,0.1870828693386955,0.05330475,6242.360004885979,250,Paper
248.1,1.07,25.0,738.17,3.7,14298.57,419061.7,19.2,0.0149884304218628,1671.789228770401,56.77233530692224,29.46699550339311,0.1870828693386955,0.05330475,6242.360004885979,250,Paper
248.1,1.07,25.0,738.17,3.7,14298.57,419061.7,19.2,0.0149884304218628,1671.789228770401,56.77233530692224,29.46699550339311,0.1870828693386955,0.05330475,6242.360004885979,250,Paper
248.1,1.07,25.0,738.17,3.7,14298.57,419061.7,19.2,0.0149884304218628,1671.789228770401,56.77233530692224,29.46699550339311,0.1870828693386955,0.05330475,6242.360004885979,250,Paper
248.1,1.07,25.0,738.17,3.7,14298.57,419061.7,19.2,0.0149884304218628,1671.789228770401,56.77233530692224,29.46699550339311,0.1870828693386955,0.05330475,6242.360004885979,250,Paper
248.1,1.07,25.0,738.17,3.7,14298.57,419061.7,19.2,0.0149884304218628,1671.789228770401,56.77233530692224,29.46699550339311,0.1870828693386955,0.05330475,6242.360004885979,250,Paper
248.1,1.07,25.0,738.17,3.7,14298.57,419061.7,19.2,0.0149884304218628,1671.789228770401,56.77233530692224,29.46699550339311,0.1870828693386955,0.05330475,6242.360004885979,250,Paper
248.0,-0.43,25.0,679.52,3.4,14720.75,421158.8,19.2,0.0149884304218628,1671.789228770401,56.77233530692224,29.46699550339311,0.1870828693386955,0.05330475,6242.360004885979,250,Paper
248.0,-0.43,25.0,679.52,3.4,14720.75,421158.8,19.2,0.0149884304218628,1671.789228770401,56.77233530692224,29.46699550339311,0.1870828693386955,0.05330475,6242.360004885979,250,Paper
248.0,-0.43,25.0,679.52,3.4,14720.75,421158.8,19.2,0.0149884304218628,1671.789228770401,56.77233530692224,29.46699550339311,0.1870828693386955,0.05330475,6242.360004885979,250,Paper
248.0,-0.43,25.0,679.52,3.4,14720.75,421158.8,19.2,0.0149884304218628,1671.789228770401,56.77233530692224,29.46699550339311,0.1870828693386955,0.05330475,6242.360004885979,250,Paper
248.0,-0.43,25.0,679.52,3.4,14720.75,421158.8,19.2,0.0149884304218628,1671.789228770401,56.77233530692224,29.46699550339311,0.1870828693386955,0.05330475,6242.360004885979,250,Paper
258.2,0.0,25.0,892.85,4.44,12843.16,397523.9,19.2,0.0152149496514329,1525.5822618125485,50.06169442292797,30.48626642821781,5.684341886080804e-14,0.06097275,5255.377064245726,260,Paper
258.2,0.0,25.0,892.85,4.44,12843.16,397523.9,19.2,0.0152149496514329,1525.5822618125485,50.06169442292797,30.48626642821781,5.684341886080804e-14,0.06097275,5255.377064245726,260,Paper
258.2,0.0,25.0,823.35,4.1,12843.16,394715.4,19.2,0.0152149496514329,1525.5822618125485,50.06169442292797,30.48626642821781,5.684341886080804e-14,0.06097275,5255.377064245726,260,Paper
258.2,0.0,25.0,823.35,4.1,12843.16,394715.4,19.2,0.0152149496514329,1525.5822618125485,50.06169442292797,30.48626642821781,5.684341886080804e-14,0.06097275,5255.377064245726,260,Paper
258.2,0.0,25.0,823.35,4.1,12843.16,394715.4,19.2,0.0152149496514329,1525.5822618125485,50.06169442292797,30.48626642821781,5.684341886080804e-14,0.06097275,5255.377064245726,260,Paper
258.2,0.0,25.0,823.35,4.1,12843.16,394715.4,19.2,0.0152149496514329,1525.5822618125485,50.06169442292797,30.48626642821781,5.684341886080804e-14,0.06097275,5255.377064245726,260,Paper
258.2,0.0,25.0,823.35,4.1,12843.16,394715.4,19.2,0.0152149496514329,1525.5822618125485,50.06169442292797,30.48626642821781,5.684341886080804e-14,0.06097275,5255.377064245726,260,Paper
258.2,0.0,25.0,823.35,4.1,12843.16,394715.4,19.2,0.0152149496514329,1525.5822618125485,50.06169442292797,30.48626642821781,5.684341886080804e-14,0.06097275,5255.377064245726,260,Paper
258.2,0.0,25.0,770.27,3.83,12843.16,391931.2,19.2,0.0152149496514329,1525.5822618125485,50.06169442292797,30.48626642821781,5.684341886080804e-14,0.06097275,5255.377064245726,260,Paper
258.2,0.0,25.0,770.27,3.83,12843.16,391931.2,19.2,0.0152149496514329,1525.5822618125485,50.06169442292797,30.48626642821781,5.684341886080804e-14,0.06097275,5255.377064245726,260,Paper
258.2,0.0,25.0,770.27,3.83,12843.16,391931.2,19.2,0.0152149496514329,1525.5822618125485,50.06169442292797,30.48626642821781,5.684341886080804e-14,0.06097275,5255.377064245726,260,Paper
258.2,0.0,25.0,770.27,3.83,12843.16,391931.2,19.2,0.0152149496514329,1525.5822618125485,50.06169442292797,30.48626642821781,5.684341886080804e-14,0.06097275,5255.377064245726,260,Paper
258.2,0.0,25.0,770.27,3.83,12843.16,391931.2,19.2,0.0152149496514329,1525.5822618125485,50.06169442292797,30.48626642821781,5.684341886080804e-14,0.06097275,5255.377064245726,260,Paper
258.2,0.0,25.0,755.24,3.76,12843.16,390129.8,19.2,0.0152149496514329,1525.5822618125485,50.06169442292797,30.48626642821781,5.684341886080804e-14,0.06097275,5255.377064245726,260,Paper
258.2,0.0,25.0,755.24,3.76,12843.16,390129.8,19.2,0.0152149496514329,1525.5822618125485,50.06169442292797,30.48626642821781,5.684341886080804e-14,0.06097275,5255.377064245726,260,Paper
258.2,0.0,25.0,755.24,3.76,12843.16,390129.8,19.2,0.0152149496514329,1525.5822618125485,50.06169442292797,30.48626642821781,5.684341886080804e-14,0.06097275,5255.377064245726,260,Paper
258.2,0.0,25.0,755.24,3.76,12843.16,390129.8,19.2,0.0152149496514329,1525.5822618125485,50.06169442292797,30.48626642821781,5.684341886080804e-14,0.06097275,5255.377064245726,260,Paper
258.2,0.0,25.0,755.24,3.76,12843.16,390129.8,19.2,0.0152149496514329,1525.5822618125485,50.06169442292797,30.48626642821781,5.684341886080804e-14,0.06097275,5255.377064245726,260,Paper
258.2,0.0,25.0,755.24,3.76,12843.16,390129.8,19.2,0.0152149496514329,1525.5822618125485,50.06169442292797,30.48626642821781,5.684341886080804e-14,0.06097275,5255.377064245726,260,Paper
258.2,0.0,25.0,679.21,3.38,14498.55,414331.8,19.2,0.0152149496514329,1525.5822618125485,50.06169442292797,30.48626642821781,5.684341886080804e-14,0.06097275,5255.377064245726,260,Paper
267.3,0.44,25.0,1917.96,9.56,1133.22,101325.2,19.8,0.036380912385897,390.3503119042389,4.1459742774266015,94.1787655698146,0.1388344337691528,0.01286475,2025.8477675963245,270,Paper
267.3,0.44,25.0,1917.96,9.56,1133.22,101325.2,19.8,0.036380912385897,390.3503119042389,4.1459742774266015,94.1787655698146,0.1388344337691528,0.01286475,2025.8477675963245,270,Paper
267.3,0.22,25.0,1964.29,9.79,1111.0,102608.4,19.8,0.036380912385897,390.3503119042389,4.1459742774266015,94.1787655698146,0.1388344337691528,0.01286475,2025.8477675963245,270,Paper
267.3,0.22,25.0,1964.29,9.79,1111.0,102608.4,19.8,0.036380912385897,390.3503119042389,4.1459742774266015,94.1787655698146,0.1388344337691528,0.01286475,2025.8477675963245,270,Paper
267.3,0.22,25.0,1964.29,9.79,1111.0,102608.4,19.8,0.036380912385897,390.3503119042389,4.1459742774266015,94.1787655698146,0.1388344337691528,0.01286475,2025.8477675963245,270,Paper
267.3,0.22,25.0,1964.29,9.79,1111.0,102608.4,19.8,0.036380912385897,390.3503119042389,4.1459742774266015,94.1787655698146,0.1388344337691528,0.01286475,2025.8477675963245,270,Paper
267.3,0.22,25.0,1964.29,9.79,1111.0,102608.4,19.8,0.036380912385897,390.3503119042389,4.1459742774266015,94.1787655698146,0.1388344337691528,0.01286475,2025.8477675963245,270,Paper
267.3,0.22,25.0,1964.29,9.79,1111.0,102608.4,19.8,0.036380912385897,390.3503119042389,4.1459742774266015,94.1787655698146,0.1388344337691528,0.01286475,2025.8477675963245,270,Paper
267.5,0.87,25.0,1940.84,9.68,1099.89,106428.0,19.8,0.036380912385897,390.3503119042389,4.1459742774266015,94.1787655698146,0.1388344337691528,0.01286475,2025.8477675963245,270,Paper
267.5,0.87,25.0,1940.84,9.68,1099.89,106428.0,19.8,0.036380912385897,390.3503119042389,4.1459742774266015,94.1787655698146,0.1388344337691528,0.01286475,2025.8477675963245,270,Paper
267.5,0.87,25.0,1940.84,9.68,1099.89,106428.0,19.8,0.036380912385897,390.3503119042389,4.1459742774266015,94.1787655698146,0.1388344337691528,0.01286475,2025.8477675963245,270,Paper
267.5,0.87,25.0,1940.84,9.68,1099.89,106428.0,19.8,0.036380912385897,390.3503119042389,4.1459742774266015,94.1787655698146,0.1388344337691528,0.01286475,2025.8477675963245,270,Paper
267.5,0.87,25.0,1940.84,9.68,1099.89,106428.0,19.8,0.036380912385897,390.3503119042389,4.1459742774266015,94.1787655698146,0.1388344337691528,0.01286475,2025.8477675963245,270,Paper
267.6,0.44,25.0,1946.37,9.7,1111.0,104710.2,19.8,0.036380912385897,390.3503119042389,4.1459742774266015,94.1787655698146,0.1388344337691528,0.01286475,2025.8477675963245,270,Paper
267.6,0.44,25.0,1946.37,9.7,1111.0,104710.2,19.8,0.036380912385897,390.3503119042389,4.1459742774266015,94.1787655698146,0.1388344337691528,0.01286475,2025.8477675963245,270,Paper
267.6,0.44,25.0,1946.37,9.7,1111.0,104710.2,19.8,0.036380912385897,390.3503119042389,4.1459742774266015,94.1787655698146,0.1388344337691528,0.01286475,2025.8477675963245,270,Paper
267.6,0.44,25.0,1946.37,9.7,1111.0,104710.2,19.8,0.036380912385897,390.3503119042389,4.1459742774266015,94.1787655698146,0.1388344337691528,0.01286475,2025.8477675963245,270,Paper
267.6,0.44,25.0,1946.37,9.7,1111.0,104710.2,19.8,0.036380912385897,390.3503119042389,4.1459742774266015,94.1787655698146,0.1388344337691528,0.01286475,2025.8477675963245,270,Paper
267.6,0.44,25.0,1946.37,9.7,1111.0,104710.2,19.8,0.036380912385897,390.3503119042389,4.1459742774266015,94.1787655698146,0.1388344337691528,0.01286475,2025.8477675963245,270,Paper
267.2,-1.97,25.0,2032.25,10.13,1077.67,109172.1,19.8,0.036380912385897,390.3503119042389,4.1459742774266015,94.1787655698146,0.1388344337691528,0.01286475,2025.8477675963245,270,Paper
277.2,-0.22,25.0,1671.21,8.36,1210.99,106220.2,19.8,0.0296084298924013,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.0291389999999999,3514.997818719093,290,Paper
277.2,-0.22,25.0,1671.21,8.36,1210.99,106220.2,19.8,0.0296084298924013,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.0291389999999999,3514.997818719093,290,Paper
277.1,-0.22,25.0,1653.97,8.28,1233.21,105148.4,19.8,0.0296084298924013,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.0291389999999999,3514.997818719093,290,Paper
277.1,-0.22,25.0,1653.97,8.28,1233.21,105148.4,19.8,0.0296084298924013,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.0291389999999999,3514.997818719093,290,Paper
277.1,-0.22,25.0,1653.97,8.28,1233.21,105148.4,19.8,0.0296084298924013,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.0291389999999999,3514.997818719093,290,Paper
277.1,-0.22,25.0,1653.97,8.28,1233.21,105148.4,19.8,0.0296084298924013,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.0291389999999999,3514.997818719093,290,Paper
277.1,-0.22,25.0,1653.97,8.28,1233.21,105148.4,19.8,0.0296084298924013,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.0291389999999999,3514.997818719093,290,Paper
277.1,-0.22,25.0,1653.97,8.28,1233.21,105148.4,19.8,0.0296084298924013,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.0291389999999999,3514.997818719093,290,Paper
277.0,-0.66,25.0,1649.64,8.26,1199.88,100047.0,19.8,0.0296084298924013,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.0291389999999999,3514.997818719093,290,Paper
277.0,-0.66,25.0,1649.64,8.26,1199.88,100047.0,19.8,0.0296084298924013,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.0291389999999999,3514.997818719093,290,Paper
277.0,-0.66,25.0,1649.64,8.26,1199.88,100047.0,19.8,0.0296084298924013,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.0291389999999999,3514.997818719093,290,Paper
277.0,-0.66,25.0,1649.64,8.26,1199.88,100047.0,19.8,0.0296084298924013,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.0291389999999999,3514.997818719093,290,Paper
277.0,-0.66,25.0,1649.64,8.26,1199.88,100047.0,19.8,0.0296084298924013,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.0291389999999999,3514.997818719093,290,Paper
276.8,-0.66,25.0,1589.44,7.96,1222.1,97836.0,19.8,0.0296084298924013,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.0291389999999999,3514.997818719093,290,Paper
276.8,-0.66,25.0,1589.44,7.96,1222.1,97836.0,19.8,0.0296084298924013,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.0291389999999999,3514.997818719093,290,Paper
276.8,-0.66,25.0,1589.44,7.96,1222.1,97836.0,19.8,0.0296084298924013,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.0291389999999999,3514.997818719093,290,Paper
276.8,-0.66,25.0,1589.44,7.96,1222.1,97836.0,19.8,0.0296084298924013,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.0291389999999999,3514.997818719093,290,Paper
276.8,-0.66,25.0,1589.44,7.96,1222.1,97836.0,19.8,0.0296084298924013,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.0291389999999999,3514.997818719093,290,Paper
276.8,-0.66,25.0,1589.44,7.96,1222.1,97836.0,19.8,0.0296084298924013,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.0291389999999999,3514.997818719093,290,Paper
276.8,-0.22,25.0,1707.42,8.56,1111.0,95823.8,19.8,0.0296084298924013,365.7974782279578,4.380130533885739,83.52495247153368,0.1435270009440722,0.0291389999999999,3514.997818719093,290,Paper
286.8,-1.29,25.0,776.11,3.86,11687.72,370220.6,19.3,0.0138164331604672,1260.8410211082785,39.86451945235184,31.63212545598638,0.1300000000000046,0.008439,6540.912379783113,300,Paper
286.8,-1.29,25.0,776.11,3.86,11687.72,370220.6,19.3,0.0138164331604672,1260.8410211082785,39.86451945235184,31.63212545598638,0.1300000000000046,0.008439,6540.912379783113,300,Paper
286.8,-1.29,25.0,776.11,3.86,11687.72,370220.6,19.3,0.0138164331604672,1260.8410211082785,39.86451945235184,31.63212545598638,0.1300000000000046,0.008439,6540.912379783113,300,Paper
286.8,-1.29,25.0,776.11,3.86,11687.72,370220.6,19.3,0.0138164331604672,1260.8410211082785,39.86451945235184,31.63212545598638,0.1300000000000046,0.008439,6540.912379783113,300,Paper
286.8,-1.29,25.0,776.11,3.86,11687.72,370220.6,19.3,0.0138164331604672,1260.8410211082785,39.86451945235184,31.63212545598638,0.1300000000000046,0.008439,6540.912379783113,300,Paper
286.8,0.0,25.0,780.16,3.88,11687.72,365034.2,19.3,0.0138164331604672,1260.8410211082785,39.86451945235184,31.63212545598638,0.1300000000000046,0.008439,6540.912379783113,300,Paper
286.8,0.0,25.0,780.16,3.88,11687.72,365034.2,19.3,0.0138164331604672,1260.8410211082785,39.86451945235184,31.63212545598638,0.1300000000000046,0.008439,6540.912379783113,300,Paper
286.8,0.0,25.0,780.16,3.88,11687.72,365034.2,19.3,0.0138164331604672,1260.8410211082785,39.86451945235184,31.63212545598638,0.1300000000000046,0.008439,6540.912379783113,300,Paper
286.8,0.0,25.0,780.16,3.88,11687.72,365034.2,19.3,0.0138164331604672,1260.8410211082785,39.86451945235184,31.63212545598638,0.1300000000000046,0.008439,6540.912379783113,300,Paper
286.8,0.0,25.0,780.16,3.88,11687.72,365034.2,19.3,0.0138164331604672,1260.8410211082785,39.86451945235184,31.63212545598638,0.1300000000000046,0.008439,6540.912379783113,300,Paper
286.5,-1.29,25.0,812.03,4.04,11165.55,356749.8,19.3,0.0138164331604672,1260.8410211082785,39.86451945235184,31.63212545598638,0.1300000000000046,0.008439,6540.912379783113,300,Paper
286.5,-1.29,25.0,812.03,4.04,11165.55,356749.8,19.3,0.0138164331604672,1260.8410211082785,39.86451945235184,31.63212545598638,0.1300000000000046,0.008439,6540.912379783113,300,Paper
286.5,-1.29,25.0,812.03,4.04,11165.55,356749.8,19.3,0.0138164331604672,1260.8410211082785,39.86451945235184,31.63212545598638,0.1300000000000046,0.008439,6540.912379783113,300,Paper
286.5,-1.29,25.0,812.03,4.04,11165.55,356749.8,19.3,0.0138164331604672,1260.8410211082785,39.86451945235184,31.63212545598638,0.1300000000000046,0.008439,6540.912379783113,300,Paper
286.5,-1.29,25.0,812.03,4.04,11165.55,356749.8,19.3,0.0138164331604672,1260.8410211082785,39.86451945235184,31.63212545598638,0.1300000000000046,0.008439,6540.912379783113,300,Paper
286.5,-1.29,25.0,812.03,4.04,11165.55,356749.8,19.3,0.0138164331604672,1260.8410211082785,39.86451945235184,31.63212545598638,0.1300000000000046,0.008439,6540.912379783113,300,Paper
286.7,0.64,25.0,818.01,4.07,11176.66,353169.3,19.3,0.0138164331604672,1260.8410211082785,39.86451945235184,31.63212545598638,0.1300000000000046,0.008439,6540.912379783113,300,Paper
286.7,0.64,25.0,818.01,4.07,11176.66,353169.3,19.3,0.0138164331604672,1260.8410211082785,39.86451945235184,31.63212545598638,0.1300000000000046,0.008439,6540.912379783113,300,Paper
286.7,0.64,25.0,818.01,4.07,11176.66,353169.3,19.3,0.0138164331604672,1260.8410211082785,39.86451945235184,31.63212545598638,0.1300000000000046,0.008439,6540.912379783113,300,Paper
286.7,0.64,25.0,818.01,4.07,11176.66,353169.3,19.3,0.0138164331604672,1260.8410211082785,39.86451945235184,31.63212545598638,0.1300000000000046,0.008439,6540.912379783113,300,Paper
298.3,0.44,25.0,1532.17,7.66,1144.33,89485.3,19.8,0.0235630692798809,292.43341161321507,4.195330016074497,70.15516143160629,0.2085665361461547,0.036261,3948.902242839144,310,Paper
298.3,0.0,25.0,1422.7,7.12,1155.44,86904.5,19.8,0.0235630692798809,292.43341161321507,4.195330016074497,70.15516143160629,0.2085665361461547,0.036261,3948.902242839144,310,Paper
298.3,0.0,25.0,1422.7,7.12,1155.44,86904.5,19.8,0.0235630692798809,292.43341161321507,4.195330016074497,70.15516143160629,0.2085665361461547,0.036261,3948.902242839144,310,Paper
298.3,0.0,25.0,1422.7,7.12,1155.44,86904.5,19.8,0.0235630692798809,292.43341161321507,4.195330016074497,70.15516143160629,0.2085665361461547,0.036261,3948.902242839144,310,Paper
298.3,0.0,25.0,1422.7,7.12,1155.44,86904.5,19.8,0.0235630692798809,292.43341161321507,4.195330016074497,70.15516143160629,0.2085665361461547,0.036261,3948.902242839144,310,Paper
298.3,0.0,25.0,1422.7,7.12,1155.44,86904.5,19.8,0.0235630692798809,292.43341161321507,4.195330016074497,70.15516143160629,0.2085665361461547,0.036261,3948.902242839144,310,Paper
298.1,-0.87,25.0,1371.54,6.87,1444.3,92305.1,19.8,0.0235630692798809,292.43341161321507,4.195330016074497,70.15516143160629,0.2085665361461547,0.036261,3948.902242839144,310,Paper
298.1,-0.87,25.0,1371.54,6.87,1444.3,92305.1,19.8,0.0235630692798809,292.43341161321507,4.195330016074497,70.15516143160629,0.2085665361461547,0.036261,3948.902242839144,310,Paper
298.1,-0.87,25.0,1371.54,6.87,1444.3,92305.1,19.8,0.0235630692798809,292.43341161321507,4.195330016074497,70.15516143160629,0.2085665361461547,0.036261,3948.902242839144,310,Paper
298.1,-0.87,25.0,1371.54,6.87,1444.3,92305.1,19.8,0.0235630692798809,292.43341161321507,4.195330016074497,70.15516143160629,0.2085665361461547,0.036261,3948.902242839144,310,Paper
298.1,-0.87,25.0,1371.54,6.87,1444.3,92305.1,19.8,0.0235630692798809,292.43341161321507,4.195330016074497,70.15516143160629,0.2085665361461547,0.036261,3948.902242839144,310,Paper
298.1,-0.87,25.0,1371.54,6.87,1444.3,92305.1,19.8,0.0235630692798809,292.43341161321507,4.195330016074497,70.15516143160629,0.2085665361461547,0.036261,3948.902242839144,310,Paper
297.9,-0.87,25.0,1376.55,6.9,1210.99,84404.5,19.8,0.0235630692798809,292.43341161321507,4.195330016074497,70.15516143160629,0.2085665361461547,0.036261,3948.902242839144,310,Paper
297.9,-0.87,25.0,1376.55,6.9,1210.99,84404.5,19.8,0.0235630692798809,292.43341161321507,4.195330016074497,70.15516143160629,0.2085665361461547,0.036261,3948.902242839144,310,Paper
297.9,-0.87,25.0,1376.55,6.9,1210.99,84404.5,19.8,0.0235630692798809,292.43341161321507,4.195330016074497,70.15516143160629,0.2085665361461547,0.036261,3948.902242839144,310,Paper
297.9,-0.87,25.0,1376.55,6.9,1210.99,84404.5,19.8,0.0235630692798809,292.43341161321507,4.195330016074497,70.15516143160629,0.2085665361461547,0.036261,3948.902242839144,310,Paper
297.9,-0.87,25.0,1376.55,6.9,1210.99,84404.5,19.8,0.0235630692798809,292.43341161321507,4.195330016074497,70.15516143160629,0.2085665361461547,0.036261,3948.902242839144,310,Paper
297.7,-0.87,25.0,1428.12,7.16,1122.11,81122.7,19.8,0.0235630692798809,292.43341161321507,4.195330016074497,70.15516143160629,0.2085665361461547,0.036261,3948.902242839144,310,Paper
297.7,-0.87,25.0,1428.12,7.16,1122.11,81122.7,19.8,0.0235630692798809,292.43341161321507,4.195330016074497,70.15516143160629,0.2085665361461547,0.036261,3948.902242839144,310,Paper
297.7,-0.87,25.0,1428.12,7.16,1122.11,81122.7,19.8,0.0235630692798809,292.43341161321507,4.195330016074497,70.15516143160629,0.2085665361461547,0.036261,3948.902242839144,310,Paper
310.0,1.72,25.0,787.28,3.94,10554.5,341191.4,19.3,0.0123733637180127,1205.8027156417445,38.13463429874694,31.686550328125048,0.2438749679651345,0.02390875,25095.794292821247,320,Paper
310.0,1.72,25.0,787.28,3.94,10554.5,341191.4,19.3,0.0123733637180127,1205.8027156417445,38.13463429874694,31.686550328125048,0.2438749679651345,0.02390875,25095.794292821247,320,Paper
310.0,1.72,25.0,787.28,3.94,10554.5,341191.4,19.3,0.0123733637180127,1205.8027156417445,38.13463429874694,31.686550328125048,0.2438749679651345,0.02390875,25095.794292821247,320,Paper
310.0,0.0,25.0,797.92,3.99,10554.5,345189.6,19.3,0.0123733637180127,1205.8027156417445,38.13463429874694,31.686550328125048,0.2438749679651345,0.02390875,25095.794292821247,320,Paper
310.0,0.0,25.0,797.92,3.99,10554.5,345189.6,19.3,0.0123733637180127,1205.8027156417445,38.13463429874694,31.686550328125048,0.2438749679651345,0.02390875,25095.794292821247,320,Paper
310.0,0.0,25.0,797.92,3.99,10554.5,345189.6,19.3,0.0123733637180127,1205.8027156417445,38.13463429874694,31.686550328125048,0.2438749679651345,0.02390875,25095.794292821247,320,Paper
310.0,0.0,25.0,797.92,3.99,10554.5,345189.6,19.3,0.0123733637180127,1205.8027156417445,38.13463429874694,31.686550328125048,0.2438749679651345,0.02390875,25095.794292821247,320,Paper
310.0,0.0,25.0,797.92,3.99,10554.5,345189.6,19.3,0.0123733637180127,1205.8027156417445,38.13463429874694,31.686550328125048,0.2438749679651345,0.02390875,25095.794292821247,320,Paper
310.0,0.0,25.0,730.93,3.67,12720.95,397177.1,19.2,0.0123733637180127,1205.8027156417445,38.13463429874694,31.686550328125048,0.2438749679651345,0.02390875,25095.794292821247,320,Paper
310.0,0.0,25.0,730.93,3.67,12720.95,397177.1,19.2,0.0123733637180127,1205.8027156417445,38.13463429874694,31.686550328125048,0.2438749679651345,0.02390875,25095.794292821247,320,Paper
310.0,0.0,25.0,730.93,3.67,12720.95,397177.1,19.2,0.0123733637180127,1205.8027156417445,38.13463429874694,31.686550328125048,0.2438749679651345,0.02390875,25095.794292821247,320,Paper
310.0,0.0,25.0,730.93,3.67,12720.95,397177.1,19.2,0.0123733637180127,1205.8027156417445,38.13463429874694,31.686550328125048,0.2438749679651345,0.02390875,25095.794292821247,320,Paper
310.0,0.0,25.0,730.93,3.67,12720.95,397177.1,19.2,0.0123733637180127,1205.8027156417445,38.13463429874694,31.686550328125048,0.2438749679651345,0.02390875,25095.794292821247,320,Paper
310.0,0.0,25.0,730.93,3.67,12720.95,397177.1,19.2,0.0123733637180127,1205.8027156417445,38.13463429874694,31.686550328125048,0.2438749679651345,0.02390875,25095.794292821247,320,Paper
310.4,1.72,25.0,777.28,3.9,12454.31,388451.1,19.2,0.0123733637180127,1205.8027156417445,38.13463429874694,31.686550328125048,0.2438749679651345,0.02390875,25095.794292821247,320,Paper
310.4,1.72,25.0,777.28,3.9,12454.31,388451.1,19.2,0.0123733637180127,1205.8027156417445,38.13463429874694,31.686550328125048,0.2438749679651345,0.02390875,25095.794292821247,320,Paper
310.4,1.72,25.0,777.28,3.9,12454.31,388451.1,19.2,0.0123733637180127,1205.8027156417445,38.13463429874694,31.686550328125048,0.2438749679651345,0.02390875,25095.794292821247,320,Paper
310.4,1.72,25.0,777.28,3.9,12454.31,388451.1,19.2,0.0123733637180127,1205.8027156417445,38.13463429874694,31.686550328125048,0.2438749679651345,0.02390875,25095.794292821247,320,Paper
310.4,1.72,25.0,777.28,3.9,12454.31,388451.1,19.2,0.0123733637180127,1205.8027156417445,38.13463429874694,31.686550328125048,0.2438749679651345,0.02390875,25095.794292821247,320,Paper
310.9,2.13,25.0,687.09,3.46,13520.87,404811.3,19.2,0.0123733637180127,1205.8027156417445,38.13463429874694,31.686550328125048,0.2438749679651345,0.02390875,25095.794292821247,320,Paper
318.9,1.74,25.0,1020.89,5.13,2955.26,116682.7,19.7,0.0154058651694489,519.2222630687572,14.776248169241786,35.72862190413313,0.170587221092333,0.0351187499999999,38668.45027376841,330,Paper
318.9,1.74,25.0,1020.89,5.13,2955.26,116682.7,19.7,0.0154058651694489,519.2222630687572,14.776248169241786,35.72862190413313,0.170587221092333,0.0351187499999999,38668.45027376841,330,Paper
