r_cm,v_cms,temp,peak,snr,width_us,conf,area,power_percent,latency_ms,rmse_cm,mae_cm,resolution_mm,snr_norm_r,area_norm_r,width_rel,energy_density,stability_std,snr_variance,echo_consistency,gt_distance_cm,material,timestamp
86.9,0.0,25.0,746.48,3.71,1788.71,1.0,57537.2,19.8,156.0,0.68,0.62,6.8,0.044925970748537825,616.7864459884794,16.558401558270305,38.019669568541886,0.23764469276632372,0.022711000000000002,3055.4022766896,90,Cloth,2026-02-08T08:09:04.322071
86.9,0.0,25.0,746.48,3.71,1788.71,1.0,57537.2,19.8,156.0,0.68,0.62,6.8,0.044925970748537825,616.7864459884794,16.558401558270305,38.019669568541886,0.23764469276632372,0.022711000000000002,3055.4022766896,90,Cloth,2026-02-08T08:09:04.322071
86.9,0.0,25.0,746.48,3.71,1788.71,1.0,57537.2,19.8,156.0,0.68,0.62,6.8,0.044925970748537825,616.7864459884794,16.558401558270305,38.019669568541886,0.23764469276632372,0.022711000000000002,3055.4022766896,90,Cloth,2026-02-08T08:09:04.322071
86.4,-2.62,25.0,807.61,4.01,1233.21,1.0,49980.0,19.8,156.0,0.65,0.6,6.52,0.044925970748537825,616.7864459884794,16.558401558270305,38.019669568541886,0.23764469276632372,0.022711000000000002,3055.4022766896,90,Cloth,2026-02-08T08:09:04.322071
86.4,-2.62,25.0,807.61,4.01,1233.21,1.0,49980.0,19.8,156.0,0.65,0.6,6.52,0.044925970748537825,616.7864459884794,16.558401558270305,38.019669568541886,0.23764469276632372,0.022711000000000002,3055.4022766896,90,Cloth,2026-02-08T08:09:04.322071
86.4,-2.62,25.0,807.61,4.01,1233.21,1.0,49980.0,19.8,156.0,0.65,0.6,6.52,0.044925970748537825,616.7864459884794,16.558401558270305,38.019669568541886,0.23764469276632372,0.022711000000000002,3055.4022766896,90,Cloth,2026-02-08T08:09:04.322071
86.4,-2.62,25.0,807.61,4.01,1233.21,1.0,49980.0,19.8,156.0,0.65,0.6,6.52,0.044925970748537825,616.7864459884794,16.558401558270305,38.019669568541886,0.23764469276632372,0.022711000000000002,3055.4022766896,90,Cloth,2026-02-08T08:09:04.322071
86.4,-2.62,25.0,807.61,4.01,1233.21,1.0,49980.0,19.8,156.0,0.65,0.6,6.52,0.044925970748537825,616.7864459884794,16.558401558270305,38.019669568541886,0.23764469276632372,0.022711000000000002,3055.4022766896,90,Cloth,2026-02-08T08:09:04.322071
86.3,-0.22,25.0,732.12,3.64,1777.6,1.0,57225.9,19.8,156.0,0.61,0.53,6.14,0.044925970748537825,616.7864459884794,16.558401558270305,38.019669568541886,0.23764469276632372,0.022711000000000002,3055.4022766896,90,Cloth,2026-02-08T08:09:04.322071
95.6,-0.22,25.0,1223.73,6.08,966.57,1.0,63206.0,19.8,156.0,0.43,0.34,4.31,0.0552974380599794,583.4958221428728,10.39929123858135,56.51842518591117,0.04769696007084457,0.21168474999999992,4000.6022171011955,100,Cloth,2026-02-08T08:09:24.094015
95.6,-0.22,25.0,1223.73,6.08,966.57,1.0,63206.0,19.8,156.0,0.43,0.34,4.31,0.0552974380599794,583.4958221428728,10.39929123858135,56.51842518591117,0.04769696007084457,0.21168474999999992,4000.6022171011955,100,Cloth,2026-02-08T08:09:24.094015
95.6,0.22,25.0,1111.56,5.53,966.57,1.0,59244.6,19.8,156.0,0.29,0.24,2.88,0.0552974380599794,583.4958221428728,10.39929123858135,56.51842518591117,0.04769696007084457,0.21168474999999992,4000.6022171011955,100,Cloth,2026-02-08T08:09:24.094015
95.6,0.22,25.0,1111.56,5.53,966.57,1.0,59244.6,19.8,156.0,0.29,0.24,2.88,0.0552974380599794,583.4958221428728,10.39929123858135,56.51842518591117,0.04769696007084457,0.21168474999999992,4000.6022171011955,100,Cloth,2026-02-08T08:09:24.094015
95.6,0.22,25.0,1111.56,5.53,966.57,1.0,59244.6,19.8,156.0,0.29,0.24,2.88,0.0552974380599794,583.4958221428728,10.39929123858135,56.51842518591117,0.04769696007084457,0.21168474999999992,4000.6022171011955,100,Cloth,2026-02-08T08:09:24.094015
95.6,0.22,25.0,1111.56,5.53,966.57,1.0,59244.6,19.8,156.0,0.29,0.24,2.88,0.0552974380599794,583.4958221428728,10.39929123858135,56.51842518591117,0.04769696007084457,0.21168474999999992,4000.6022171011955,100,Cloth,2026-02-08T08:09:24.094015
