r_cm,v_cms,temp,peak,snr,width_us,conf,area,power_percent,latency_ms,rmse_cm,mae_cm,resolution_mm,snr_norm_r,area_norm_r,width_rel,energy_density,stability_std,snr_variance,echo_consistency,gt_distance_cm,material,timestamp
267.3,0.44,25.0,1917.96,9.56,1133.22,1.0,101325.2,19.8,156.0,11.19,6.71,111.91,0.03638091238589703,390.3503119042389,4.1459742774266015,94.1787655698146,0.13883443376915286,0.012864750000000003,2025.8477675963243,270,Paper,2026-02-08T07:45:48.713401
267.3,0.44,25.0,1917.96,9.56,1133.22,1.0,101325.2,19.8,156.0,11.19,6.71,111.91,0.03638091238589703,390.3503119042389,4.1459742774266015,94.1787655698146,0.13883443376915286,0.012864750000000003,2025.8477675963243,270,Paper,2026-02-08T07:45:48.713401
267.3,0.22,25.0,1964.29,9.79,1111.0,1.0,102608.4,19.8,156.0,0.1,0.09,1.04,0.03638091238589703,390.3503119042389,4.1459742774266015,94.1787655698146,0.13883443376915286,0.012864750000000003,2025.8477675963243,270,Paper,2026-02-08T07:45:48.713401
267.3,0.22,25.0,1964.29,9.79,1111.0,1.0,102608.4,19.8,156.0,0.1,0.09,1.04,0.03638091238589703,390.3503119042389,4.1459742774266015,94.1787655698146,0.13883443376915286,0.012864750000000003,2025.8477675963243,270,Paper,2026-02-08T07:45:48.713401
267.3,0.22,25.0,1964.29,9.79,1111.0,1.0,102608.4,19.8,156.0,0.1,0.09,1.04,0.03638091238589703,390.3503119042389,4.1459742774266015,94.1787655698146,0.13883443376915286,0.012864750000000003,2025.8477675963243,270,Paper,2026-02-08T07:45:48.713401
267.3,0.22,25.0,1964.29,9.79,1111.0,1.0,102608.4,19.8,156.0,0.1,0.09,1.04,0.03638091238589703,390.3503119042389,4.1459742774266015,94.1787655698146,0.13883443376915286,0.012864750000000003,2025.8477675963243,270,Paper,2026-02-08T07:45:48.713401
267.3,0.22,25.0,1964.29,9.79,1111.0,1.0,102608.4,19.8,156.0,0.1,0.09,1.04,0.03638091238589703,390.3503119042389,4.1459742774266015,94.1787655698146,0.13883443376915286,0.012864750000000003,2025.8477675963243,270,Paper,2026-02-08T07:45:48.713401
267.3,0.22,25.0,1964.29,9.79,1111.0,1.0,102608.4,19.8,156.0,0.1,0.09,1.04,0.03638091238589703,390.3503119042389,4.1459742774266015,94.1787655698146,0.13883443376915286,0.012864750000000003,2025.8477675963243,270,Paper,2026-02-08T07:45:48.713401
267.5,0.87,25.0,1940.84,9.68,1099.89,1.0,106428.0,19.8,156.0,0.13,0.1,1.33,0.03638091238589703,390.3503119042389,4.1459742774266015,94.1787655698146,0.13883443376915286,0.012864750000000003,2025.8477675963243,270,Paper,2026-02-08T07:45:48.713401
267.5,0.87,25.0,1940.84,9.68,1099.89,1.0,106428.0,19.8,156.0,0.13,0.1,1.33,0.03638091238589703,390.3503119042389,4.1459742774266015,94.1787655698146,0.13883443376915286,0.012864750000000003,2025.8477675963243,270,Paper,2026-02-08T07:45:48.713401
267.5,0.87,25.0,1940.84,9.68,1099.89,1.0,106428.0,19.8,156.0,0.13,0.1,1.33,0.03638091238589703,390.3503119042389,4.1459742774266015,94.1787655698146,0.13883443376915286,0.012864750000000003,2025.8477675963243,270,Paper,2026-02-08T07:45:48.713401
267.5,0.87,25.0,1940.84,9.68,1099.89,1.0,106428.0,19.8,156.0,0.13,0.1,1.33,0.03638091238589703,390.3503119042389,4.1459742774266015,94.1787655698146,0.13883443376915286,0.012864750000000003,2025.8477675963243,270,Paper,2026-02-08T07:45:48.713401
267.5,0.87,25.0,1940.84,9.68,1099.89,1.0,106428.0,19.8,156.0,0.13,0.1,1.33,0.03638091238589703,390.3503119042389,4.1459742774266015,94.1787655698146,0.13883443376915286,0.012864750000000003,2025.8477675963243,270,Paper,2026-02-08T07:45:48.713401
267.6,0.44,25.0,1946.37,9.7,1111.0,1.0,104710.2,19.8,156.0,0.17,0.14,1.73,0.03638091238589703,390.3503119042389,4.1459742774266015,94.1787655698146,0.13883443376915286,0.012864750000000003,2025.8477675963243,270,Paper,2026-02-08T07:45:48.713401
267.6,0.44,25.0,1946.37,9.7,1111.0,1.0,104710.2,19.8,156.0,0.17,0.14,1.73,0.03638091238589703,390.3503119042389,4.1459742774266015,94.1787655698146,0.13883443376915286,0.012864750000000003,2025.8477675963243,270,Paper,2026-02-08T07:45:48.713401
267.6,0.44,25.0,1946.37,9.7,1111.0,1.0,104710.2,19.8,156.0,0.17,0.14,1.73,0.03638091238589703,390.3503119042389,4.1459742774266015,94.1787655698146,0.13883443376915286,0.012864750000000003,2025.8477675963243,270,Paper,2026-02-08T07:45:48.713401
267.6,0.44,25.0,1946.37,9.7,1111.0,1.0,104710.2,19.8,156.0,0.17,0.14,1.73,0.03638091238589703,390.3503119042389,4.1459742774266015,94.1787655698146,0.13883443376915286,0.012864750000000003,2025.8477675963243,270,Paper,2026-02-08T07:45:48.713401
267.6,0.44,25.0,1946.37,9.7,1111.0,1.0,104710.2,19.8,156.0,0.17,0.14,1.73,0.03638091238589703,390.3503119042389,4.1459742774266015,94.1787655698146,0.13883443376915286,0.012864750000000003,2025.8477675963243,270,Paper,2026-02-08T07:45:48.713401
267.6,0.44,25.0,1946.37,9.7,1111.0,1.0,104710.2,19.8,156.0,0.17,0.14,1.73,0.03638091238589703,390.3503119042389,4.1459742774266015,94.1787655698146,0.13883443376915286,0.012864750000000003,2025.8477675963243,270,Paper,2026-02-08T07:45:48.713401
267.2,-1.97,25.0,2032.25,10.13,1077.67,1.0,109172.1,19.8,156.0,0.16,0.13,1.6,0.03638091238589703,390.3503119042389,4.1459742774266015,94.1787655698146,0.13883443376915286,0.012864750000000003,2025.8477675963243,270,Paper,2026-02-08T07:45:48.713401
